설비명,품명,양품수량,불량수량,합게수량, 투입시간 , 가동시간 , 비가동시간 , 정미시간 ,양품율,성능가동율,시간가동율,종합효율,목표효율,
32호기 - ARBURG 100T,MEB5 BOBBIN OV," 36,200 ", 29 ," 36,229 ",23.496,23.308,0.188,19.121,99.9%,82.0%,99.2%,81.3%,85%,0
33호기 - ARBURG 100T,MEB5 BOBBIN IV," 37,600 ", 41 ," 37,641 ",23.498,23.218,0.28,19.866,99.9%,85.6%,98.8%,84.5%,85%,0
35호기 - ARBURG 100T (자동),#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,90%,0
36호기 - ZHAFIR 120T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,87%,0
37호기 - ARBURG 100T (자동),MEB5 BOBBIN IV," 28,708 ", 6 ," 28,714 ",15.717,15.501,0.216,15.154,100.0%,97.8%,98.6%,96.4%,85%,0
38호기 - ARBURG 100T (자동),ETC BRUSH HOLDER," 9,626 ", - ," 9,626 ",17.244,16.637,0.607,16.578,100.0%,99.6%,96.5%,96.1%,90%,0
39호기 - ZHAFIR 120T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,90%,0
40호기 - ARBURG 200T (자동),#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,87%,0
41호기 - 우진 220T (자동),#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,87%,0
42호기 - 우진 220T (자동),#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,87%,0
43호기 - ARBURG 200T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,87%,0
44호기 - 우진 220T,IDB COVER ASS'Y," 3,730 ", - ," 3,730 ",19.992,19.992,0,17.51,100.0%,87.6%,100.0%,87.6%,87%,0
45호기 - 우진 220T,MGH60 ESC HOUSING, 180 , - , 180 ,5.459,5.296,0.163,3.275,100.0%,61.8%,97.0%,60.0%,85%,"*야간 Cav.3 데이터 각인 코어 이탈, Cav.2 상측 카세트코어 탈거 불가
→ 상측 금형 하차 후 수리
*야간 핀 삽입기 6.3P/P 누락. 상, 하 서보 위치 재조정"
46호기 - MEW 250T,SRR 30 HOUSING ASSY (SLAVE)," 3,663 ", 14 ," 3,677 ",15.116,14.091,1.025,12.052,99.6%,85.5%,93.2%,79.4%,84%,*야간 S/P 릴 교체 후 인서트 및 취출 위치 재조정
47호기 - ARBURG 200T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,75%,0
48호기 - 원일 200T,MEB5 ESCi HOUSING (S)," 1,749 ", 6 ," 1,755 ",18.058,10.241,7.817,10.238,99.7%,100.0%,56.7%,56.5%,87%,"*주간 다관절로보트와 부쉬 픽업구간 충돌
→ 기존 콜렛 대비 신규 가공 콜렛의 R부 파이 증대, 면처리 확인
→ 기존 콜렛대비 상한으로 취출중 간섭 추정
→ 배열판 부쉬 지그 고정핀 전수 탈거, 다관절로보트 위치 전체 재셋팅
*주간 가동 중 사출기 모터 및 모니터 화면 Off 현상. 재부팅 후 가동"
49호기 - ARBURG 300T,iMEB2.1 ECU HOUSING (필터융착)," 2,585 ", 10 ," 2,595 ",20.408,19.846,0.562,17.3,99.6%,87.2%,97.2%,84.4%,84%,0
50호기 - 원일 200T,MEB5 ESCi HOUSING (S)," 3,465 ", 6 ," 3,471 ",23.461,23.461,0,19.765,99.8%,84.2%,100.0%,84.1%,87%,0
51호기 - ARBURG 200T,MEB5 HOUSING ESC (S)," 2,886 ", - ," 2,886 ",19.113,18.941,0.172,16.835,100.0%,88.9%,99.1%,88.1%,87%,0
52호기 - ARBURG 160T,IDB HOUSING MOLD," 2,160 ", - ," 2,160 ",21.033,21.033,0,20.4,100.0%,97.0%,100.0%,97.0%,85%,0
53호기 - 재피어 450T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,85%,0
,,,,,,,,,,,,,,
,,,,,,,,,,,,84.3%,,
