설비명,품명,양품수량,불량수량,합게수량, 투입시간 , 가동시간 , 비가동시간 , 정미시간 ,양품율,성능가동율,시간가동율,종합효율,목표효율,
35호기 - ARBURG 100T (자동),TAS GEN2.0 PIN BLOCK MOLD," 32,000 ", - ," 32,000 ",12,11.826,0.174,10.667,100.0%,90.2%,98.6%,88.9%,90%,0
36호기 - ZHAFIR 120T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,87%,0
37호기 - ARBURG 100T (자동),MEB5 BOBBIN IV," 27,800 ", 12 ," 27,812 ",15.41,15.41,0,14.678,100.0%,95.2%,100.0%,95.2%,85%,0
38호기 - ARBURG 100T (자동),KEV2 10.5 GL3 LID (9144060668)," 16,470 ", - ," 16,470 ",24.488,24.246,0.242,23.333,100.0%,96.2%,99.0%,95.3%,90%,0
39호기 - ZHAFIR 120T,Theta3 AIM Nipple PCSV," 10,472 ", - ," 10,472 ",26.211,25.868,0.343,25.017,100.0%,96.7%,98.7%,95.4%,90%,0
40호기 - ARBURG 200T (자동),KEV3 COVER QC_P (9144060696)," 10,730 ", - ," 10,730 ",25,25,0,23.844,100.0%,95.4%,100.0%,95.4%,87%,0
41호기 - 우진 220T (자동),KEV2 COVER 10.5 GL3 (9144060669)," 13,094 ", - ," 13,094 ",25.52,25.52,0,24.369,100.0%,95.5%,100.0%,95.5%,87%,0
42호기 - 우진 220T (자동),KEV3 COVER QC_P (9144060696)," 5,690 ", - ," 5,690 ",11.33,11.033,0.297,10.764,100.0%,97.6%,97.4%,95.0%,87%,0
43호기 - ARBURG 200T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,87%,0
44호기 - 우진 220T,IDB COVER ASS'Y," 3,089 ", - ," 3,089 ",15.995,15.692,0.303,14.501,100.0%,92.4%,98.1%,90.7%,87%,0
45호기 - 우진 220T,MGH60 ESC HOUSING, 240 , - , 240 ,8.298,7.827,0.471,4.367,100.0%,55.8%,94.3%,52.6%,85%,"*효율 저하 요인 (작업자 인터뷰)
1. 공급기 그리퍼 핀 잡기 중 놓침으로 인한 누락 다수 발생
2. 공급기 릴 자동회전 불가. 작업자 릴 수동 회전 진행중
3. 금형 내 카세트코어 삽입성 불량"
46호기 - MEW 250T,SRR 40 HOUSING ASSY FL(N00.335-03)," 1,384 ", - ," 1,384 ",13.511,13.33,0.181,6.766,100.0%,50.8%,98.7%,50.1%,84%,"*주, 야간 작업자 알람 조치 시간 증대로 효율 저하 발생
→ 병가로 인한 장기 휴가자 복귀 및 신규 작업자 배치
*주간 인서트 코어 전진 이상 알람 다수 발생
→ 코어 센서 인식 불량. 센서 교체"
47호기 - ARBURG 200T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,75%,0
48호기 - 원일 200T,MEB5 ESCi HOUSING (S)," 2,772 ", 1 ," 2,773 ",16.959,16.371,0.588,16.176,100.0%,98.8%,96.5%,95.3%,87%,0
49호기 - ARBURG 300T,iMEB2 ECU HOUSING (필터융착)," 2,855 ", 17 ," 2,872 ",20.146,19.148,0.998,19.147,99.4%,100.0%,95.0%,94.5%,84%,"*야간 부쉬핀 코어 파손
→ 부쉬 미세 들뜸으로 인한 하측 슬라이드 간섭으로 데미지 추정
→ 파손부 푸싱 실린더 및 콜렛 교체"
50호기 - 원일 200T,MEB5 ESCi HOUSING (S)," 3,375 ", 3 ," 3,378 ",23.956,22.733,1.223,19.236,99.9%,84.6%,94.9%,80.2%,87%,"*야간 수지 공급 호스 천공으로 인한 수지 낙하. 호스 천공부 점검
'*야간 금형 위치 센서 이상 알람. 형체부 포텐션메타 교체
*야간 코어 회전 클램프 배열판 투입부와 간섭. 위치 조정"
51호기 - ARBURG 200T,MEB5 HOUSING ESC (S)," 3,126 ", 1 ," 3,127 ",20.992,20.665,0.327,18.241,100.0%,88.3%,98.4%,86.9%,87%,"*주간 S/P 누락 다수 발생. 로보트 위치 점검
*야간 S/P 컷팅기 작동 불량. 프레스 점검 및 위치 조정"
52호기 - ARBURG 160T,IDB HOUSING MOLD, 960 , - , 960 ,9.6,9.119,0.481,9.067,100.0%,99.4%,95.0%,94.4%,85%,0
53호기 - 재피어 450T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,85%,0
,,,,,,,,,,,,,,
,,,,,,,,,,,,88.8%,,
