설비명,품명,양품수량,불량수량,합게수량, 투입시간 , 가동시간 , 비가동시간 , 정미시간 ,양품율,성능가동율,시간가동율,종합효율,목표효율,
19호기 - JSW 100T,KEV BOBBIN ASS'Y," 13,000 ", - ," 13,000 ",12.0,12.0,0.0,10.1,100.0%,84.2%,100.0%,84.2%,87.0%,
20호기 - MEW 150T,KEV BOBBIN ASSY_PPS(9144060689)," 11,000 ", - ," 11,000 ",12.0,11.8,0.2,8.6,100.0%,72.5%,98.3%,71.3%,85.0%,
21호기 - 원일 120T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,87.0%,
22호기 - ARBURG 200T,TAS GEN2.0 HOUSING," 4,000 ", - ," 4,000 ",6.8,6.6,0.2,6.1,100.0%,93.3%,96.5%,90.0%,90.0%,
23호기 - ARBURG 200T,TAS GEN2.0 GEAR COVER," 7,920 ", - ," 7,920 ",9.2,8.9,0.4,8.8,100.0%,99.4%,95.9%,95.3%,90.0%,
24호기 - 우진 220T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,90.0%,
25호기 - 우진 220T,MEB5 ESC COVER," 11,644 ", 20 ," 11,664 ",24.0,24.0,0.0,23.7,99.8%,98.5%,100.0%,98.3%,90.0%,
26호기 - 우진 220T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,85.0%,
27호기 - 우진 220T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,85.0%,
28호기 - 우진 150T,iMEB2 BOBBIN OV," 9,900 ", - ," 9,900 ",8.7,8.4,0.3,8.3,100.0%,98.2%,96.9%,95.2%,87.0%,
29호기 - 우진 150T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,90.0%,
30호기 - 우진 150T,iMEB2 BOBBIN IV," 27,000 ", - ," 27,000 ",23.5,22.6,0.9,22.5,100.0%,99.6%,96.2%,95.8%,87.0%,"야간 Cav.2 파팅 Burr
→ 하측 슬라이드 습동 이상 확인
→ 슬라이드 탈거 후 청소, 습합 밸런스 조정"
32호기 - ARBURG 100T,MEB5 BOBBIN OV," 38,300 ", 24 ," 38,324 ",24.0,24.0,0.0,20.2,99.9%,84.3%,100.0%,84.2%,85.0%,*주간 이스케이프 클램프 작동 불량. 설비 점검
33호기 - ARBURG 100T,MEB5 BOBBIN IV," 31,216 ", 46 ," 31,262 ",24.0,23.9,0.1,16.5,99.9%,69.1%,99.5%,68.7%,85.0%,"*야간 Cav.2, 7 핀 단차 및 누락. 핀 인서트 위치 및 취출 위치 재조정"
35호기 - ARBURG 100T (자동),TAS GEN2.0 PIN BLOCK MOLD," 29,992 ", - ," 29,992 ",12.0,11.6,0.4,10.0,100.0%,86.1%,96.8%,83.3%,90.0%,
36호기 - ZHAFIR 120T,600C 1차 SPOOL (KOPLA)," 10,000 ", - ," 10,000 ",11.7,11.5,0.3,9.7,100.0%,84.9%,97.6%,82.8%,87.0%,
37호기 - ARBURG 100T (자동),MEB5 BOBBIN IV," 26,256 ", 4 ," 26,260 ",14.8,14.8,0.0,13.9,100.0%,93.6%,100.0%,93.6%,85.0%,
38호기 - ARBURG 100T (자동),KEV2 10.5 GL3 LID (9144060668)," 12,554 ", - ," 12,554 ",18.3,18.3,0.0,17.8,100.0%,97.2%,100.0%,97.2%,90.0%,
39호기 - ZHAFIR 120T,Theta3 AIM Nipple PCSV," 5,122 ", - ," 5,122 ",12.8,12.8,0.0,12.2,100.0%,95.5%,100.0%,95.5%,90.0%,
40호기 - ARBURG 200T (자동),KEV3 COVER 5.0 LN QC (9144060573)," 11,114 ", - ," 11,114 ",22.9,22.7,0.3,22.0,100.0%,97.0%,98.8%,95.8%,87.0%,
41호기 - 우진 220T (자동),KEV3 COVER 7.0 LN QC (9144060378)," 9,590 ", - ," 9,590 ",23.4,19.0,4.4,19.0,100.0%,100.0%,81.1%,81.1%,87.0%,"*주간 Cav.5 퀵 커넥터부 가스
→ 2/9 야간 금형 청소 후 재발생
→ 하측 금형 하차 후 점검"
42호기 - 우진 220T (자동),KEV3 COVER QC_P (9144060696)," 9,714 ", - ," 9,714 ",24.0,23.8,0.2,21.6,100.0%,90.8%,99.1%,89.9%,87.0%,
43호기 - ARBURG 200T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,87.0%,
44호기 - 우진 220T,IDB COVER ASS'Y," 1,404 ", - ," 1,404 ",8.0,7.3,0.7,6.6,100.0%,90.0%,91.5%,82.4%,87.0%,
45호기 - 우진 220T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,85.0%,
46호기 - MEW 250T,SRR 40 HOUSING ASSY FR(N00.335-04)," 1,225 ", 5 ," 1,230 ",8.0,7.8,0.2,6.0,99.6%,77.4%,97.1%,74.8%,84.0%,
47호기 - ARBURG 200T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,75.0%,
48호기 - 원일 200T,MEB5 ESCi HOUSING (S)," 2,157 ", 4 ," 2,161 ",18.1,12.6,5.5,12.6,99.8%,100.0%,69.8%,69.6%,87.0%,"*주간 제품 기름 유입
→ 계량 모터 축 베어링부 작동유 누유 추정. 금형 하차 후 수리
→ 설비보전팀 누유부 점검 및 볼트 재고정"
49호기 - ARBURG 300T,iMEB2 ECU HOUSING (필터융착)," 3,240 ", 5 ," 3,245 ",22.3,21.8,0.5,21.6,99.8%,99.3%,97.7%,96.9%,84.0%,
50호기 - 원일 200T,MEB5 ESCi HOUSING (S)," 2,905 ", 8 ," 2,913 ",24.0,20.3,3.7,16.6,99.7%,81.7%,84.7%,69.1%,87.0%,"*주간 Cav.4 커넥터 체결부 방향 스크래치. 금형보전팀 금형 점검
*주간 S/P 프레스 습동 이상
→ 파이롯트 핀 1개소 파손으로 확인. 프레스 하차 후 수리
*주, 야간 다관절로보트 모터핀 푸셔 알람 (10회)
→ 인서트 위치 재조정"
51호기 - ARBURG 200T,MEB5 HOUSING ESC (S)," 2,889 ", 1 ," 2,890 ",19.4,18.7,0.8,16.9,100.0%,90.3%,96.1%,86.8%,87.0%,*야간 온수기 호스 노후화로 인한 파손. 교체
52호기 - ARBURG 160T,IDB HOUSING MOLD," 2,065 ", 2 ," 2,067 ",20.4,19.5,0.9,19.5,99.9%,100.0%,95.6%,95.5%,85.0%,
53호기 - 재피어 450T,iMEB3 ECU HOUSING_STD(기본형) (필터융착), 837 , - , 837 ,8.3,8.1,0.3,7.2,100.0%,89.2%,96.9%,86.4%,85.0%,
,,,,,,,,,,,,,,
,,,,,,,,,,,,85.9%,,
