설비명,품명,양품수량,불량수량,합게수량, 투입시간 , 가동시간 , 비가동시간 , 정미시간 ,양품율,성능가동율,시간가동율,종합효율,목표효율,
22호기 - ARBURG 200T,TAS GEN2.0 HOUSING," 3,990 ", - ," 3,990 ",6.8,6.5,0.3,6.1,100.0%,93.5%,96.1%,89.8%,90.0%,
23호기 - ARBURG 200T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,90.0%,
24호기 - 우진 220T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,90.0%,
25호기 - 우진 220T,MEB5 ESC COVER," 11,520 ", 23 ," 11,543 ",23.8,23.8,0.0,23.4,99.8%,98.3%,100.0%,98.1%,90.0%,
26호기 - 우진 220T,601D M/CORE COVER (KBE 1033BK)," 13,000 ", - ," 13,000 ",12.0,11.8,0.2,10.1,100.0%,85.5%,98.5%,84.3%,85.0%,
27호기 - 우진 220T,600C 외부 CASE (KOPLA)," 3,650 ", - ," 3,650 ",10.3,9.9,0.4,6.7,100.0%,67.6%,95.8%,64.8%,85.0%,
28호기 - 우진 150T,iMEB2 BOBBIN HSV," 23,600 ", - ," 23,600 ",21.1,20.3,0.8,19.7,100.0%,96.8%,96.4%,93.3%,87.0%,
29호기 - 우진 150T,RADOME," 3,762 ", - ," 3,762 ",10.0,9.7,0.3,9.6,100.0%,99.0%,96.8%,95.9%,90.0%,
30호기 - 우진 150T,iMEB2 BOBBIN IV," 19,716 ", - ," 19,716 ",16.7,16.5,0.2,16.4,100.0%,99.7%,98.9%,98.6%,87.0%,
32호기 - ARBURG 100T,MEB5 BOBBIN OV," 27,308 ", 17 ," 27,325 ",24.0,20.8,3.2,14.4,99.9%,69.2%,86.8%,60.1%,85.0%,
33호기 - ARBURG 100T,MEB5 BOBBIN OV," 26,580 ", 21 ," 26,601 ",24.0,23.2,0.8,14.0,99.9%,60.5%,96.8%,58.5%,85.0%,
35호기 - ARBURG 100T (자동),iMEB2 FORK PIN COVER," 25,300 ", - ," 25,300 ",25.7,25.2,0.5,24.6,100.0%,97.5%,98.1%,95.7%,90.0%,
36호기 - ZHAFIR 120T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,87.0%,
37호기 - ARBURG 100T (자동),MEB5 BOBBIN IV," 27,908 ", 10 ," 27,918 ",14.8,14.8,0.0,14.7,100.0%,99.5%,100.0%,99.5%,85.0%,
38호기 - ARBURG 100T (자동),KEV2 10.5 GL3 LID (9144060668)," 14,958 ", - ," 14,958 ",21.9,21.9,0.0,21.2,100.0%,96.7%,100.0%,96.7%,90.0%,
39호기 - ZHAFIR 120T,Theta3 AIM Nipple PCSV," 9,600 ", - ," 9,600 ",23.8,23.8,0.0,22.9,100.0%,96.2%,100.0%,96.2%,90.0%,
40호기 - ARBURG 200T (자동),KEV3 COVER 5.0 LN QC (9144060573)," 9,750 ", - ," 9,750 ",21.8,20.9,0.9,19.3,100.0%,92.2%,95.8%,88.3%,87.0%,
41호기 - 우진 220T (자동),KEV3 COVER 7.0 LN QC (9144060378)," 12,230 ", - ," 12,230 ",25.0,25.0,0.0,24.2,100.0%,96.8%,100.0%,96.8%,87.0%,
42호기 - 우진 220T (자동),KEV2 COVER 10.5 9 (9144060545)," 5,200 ", - ," 5,200 ",15.6,15.6,0.0,14.3,100.0%,91.3%,100.0%,91.3%,87.0%,
43호기 - ARBURG 200T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,87.0%,
44호기 - 우진 220T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,87.0%,
45호기 - 우진 220T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,85.0%,
46호기 - MEW 250T,SRR 30 HOUSING ASSY (MASTER)," 2,880 ", - ," 2,880 ",11.2,9.4,1.8,9.4,100.0%,100.0%,84.0%,84.0%,84.0%,
47호기 - ARBURG 200T,MGH80 ABS HOUSING, 862 , - , 862 ,8.0,7.5,0.5,4.9,100.0%,65.7%,93.2%,61.3%,75.0%,
48호기 - 원일 200T,MEB5 ESCi HOUSING (S)," 2,900 ", 259 ," 3,159 ",20.3,18.4,1.9,18.4,91.8%,100.0%,90.8%,83.3%,87.0%,
49호기 - ARBURG 300T,iMEB2.1 ECU HOUSING (필터융착)," 2,065 ", 10 ," 2,075 ",16.0,13.8,2.1,13.8,99.5%,100.0%,86.6%,86.2%,84.0%,
50호기 - 원일 200T,MEB5 ESCi HOUSING (S)," 1,876 ", 3 ," 1,879 ",15.7,12.2,3.5,10.7,99.8%,87.7%,77.6%,68.0%,87.0%,
51호기 - ARBURG 200T,MEB5 HOUSING ESC (S)," 2,871 ", - ," 2,871 ",19.4,19.3,0.2,16.7,100.0%,87.0%,99.1%,86.2%,87.0%,
52호기 - ARBURG 160T,IDB HOUSING MOLD," 1,000 ", 1 ," 1,001 ",10.3,9.7,0.7,9.5,99.9%,97.8%,93.6%,91.4%,85.0%,
53호기 - 재피어 450T,iMEB3 ECU HOUSING_STD(기본형) (필터융착)," 1,770 ", 9 ," 1,779 ",18.0,17.9,0.1,15.3,99.5%,85.5%,99.4%,84.6%,85.0%,
,,,,,,,,,,,,,,
,,,,,,,,,,,,85.6%,,
