설비명,품명,양품수량,불량수량,합게수량, 투입시간 , 가동시간 , 비가동시간 , 정미시간 ,양품율,성능가동율,시간가동율,종합효율,목표효율,
40호기 - ARBURG 200T (자동),#N/A, - , - , - ,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,87%,"*제품 취출로보트 Z축 상승, 하강 동작 이상
→ 업체 내방 후 점검 예정 (6/16)
→ 설비 가동 불가로 사출57호기(ARBURG 200T) 설비 변경 T/O 진행"
41호기 - 우진 220T (자동),KEV3 COVER 3.5 LN QC (9144060585)," 5,690 ", - ," 5,690 ",11.99,11.82,0.17,10.75,100.0%,90.9%,98.6%,89.7%,87%,0
42호기 - 우진 220T (자동),KEV3 COVER 5.0 (9044060246)," 11,280 ", - ," 11,280 ",24.02,24.02,0.00,20.99,100.0%,87.4%,100.0%,87.4%,87%,0
43호기 - ARBURG 200T,ADAPTOR AIRTUBE, 360 , - , 360 ,7.34,7.11,0.24,7.00,100.0%,98.5%,96.8%,95.3%,87%,0
44호기 - 우진 220T,#N/A, - , - , - ,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,87%,0
45호기 - 우진 220T,#N/A, - , - , - ,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,85%,0
46호기 - MEW 250T,LRR30 HOUSING(AS161-A81-00)," 2,951 ", 8 ," 2,959 ",10.38,7.73,2.65,7.73,99.7%,100.0%,74.4%,74.2%,84%,"*야간 롱핀 밴딩 프레스 유압 하강 이상 알람
→ 릴레이 교체, 유압 강도 및 신호 점검
*야간 숏핀 공급부 배열판 핀 픽업 이상
→ 다관절로보트 핀 픽업 위치 조정"
47호기 - ARBURG 200T,MEB5 HOUSING ESC (S), 93 , 9 , 102 ,0.83,0.83,0.00,0.68,91.2%,81.6%,100.0%,74.4%,75%,0
48호기 - 원일 200T,MEB5 ESCi HOUSING (S)," 2,954 ", 4 ," 2,958 ",18.28,17.26,1.02,17.26,99.9%,100.0%,94.4%,94.3%,87%,"*주간 280P/P 미스 피딩 알람
→ 프레스 피딩 위치 조정, 직교로보트 픽업 및 인서트 위치 조정
*주간 서보펌프 알람
→ 알람 리셋, 다관절로보트 원점, 퍼지 및 공타 (리셋 불가시 설비 재부팅)
→ 조치 후 형개시 제품 화살촉 부 간헐적 크랙 현상으로 외관 검사 강화
→ 일 평균 3~5회 발생으로 설비 원점, 퍼지 작업 등 효율 저하"
49호기 - ARBURG 300T,iMEB2 ECU HOUSING (필터융착)," 3,000 ", 13 ," 3,013 ",24.09,22.63,1.46,20.09,99.6%,88.8%,93.9%,83.0%,84%,"*주간 버스바모터핀 #2 취출 그리퍼 작동 이상
→ 에어라인 천공으로 인한 누설. 천공 발생부 조치
*주간 Cav.2 630P/P 눌림 및 코어 파손(2회)건 생산팀 설비 점검
→ 다관절로보트 카세트코어 고정 플레이트 습동 이상
→ 전체 분해 후 습동부 랩핑 및 청소 후 임시 가동
→ 마모 부품 미보유로 구매 요청"
50호기 - 원일 200T,MEB5 ESCi HOUSING (S)," 3,641 ", 34 ," 3,675 ",23.96,23.64,0.31,20.93,99.1%,88.5%,98.7%,86.5%,87%,"*주간 Cav.3 카세트코어 푸셔 하강 알람
→ 다관절로보트 인서트 위치 조정"
51호기 - ARBURG 200T,MEB5 HOUSING ESC (S)," 2,943 ", 9 ," 2,952 ",19.42,18.71,0.71,17.22,99.7%,92.0%,96.4%,88.4%,87%,"*주간 Cav.8 커넥터 외측 스크래치
→ 6/9 동증상 동일 Cav. 발생 이력. 금형 점검"
52호기 - ARBURG 160T,#N/A, - , - , - ,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,85%,0
53호기 - 재피어 450T,#N/A, - , - , - ,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,85%,0
56호기 - MEW 250T,IDB GEN2 H/G_MIRRORED (필터융착), 525 , 9 , 534 ,8.94,8.63,0.31,5.64,98.3%,65.3%,96.5%,62.0%,85%,"*알람 과다 발생에 따른 알람 체크시트 작성 및 작업자 인터뷰, 모니터링
*야간 비전 알람 (약 100회 이상)
→ 더미핀 인서트 미흡, 다관절로보트 배열판 픽업 불량
→ 알람 횟수 증가에 따른 조치시간 증대로 효율 저하
→ 공급부 컷팅 후 핀 휨에 의한 인서트 위치 틀어짐 추정
→ 자재 컷팅 후 휨 양 확인 예정
*야간 초음파 융착부 알람 (약 60회 이상)
→ 초음파 융착부 동심도 NG에 의한 알람 발생
→ 불량 배출품 재투입 시 양호. 재작업 시간 증대로 효율 저하"
,,,,,,,,,,,,,,
,,,,,,,,,,,금일 효율,86.7%,,
,,,,,,,,,,,당월 효율,86.5%,,
