설비명,품명,양품수량,불량수량,합게수량, 투입시간 , 가동시간 , 비가동시간 , 정미시간 ,양품율,성능가동율,시간가동율,종합효율,목표효율,
16호기 - 원일 120T,LINK OVERMOLD (N)," 6,832 ", - ," 6,832 ",18.0,17.4,0.6,17.1,100.0%,98.1%,96.9%,95.1%,86.0%,"*2/13 야간 히터봉 #3, #4 차단기 트립
→ 배선 테이핑, 히터봉 점검 후 가동"
19호기 - JSW 100T,KEV BOBBIN ASS'Y," 26,608 ", - ," 26,608 ",24.0,23.3,0.7,20.7,100.0%,88.7%,97.2%,86.2%,87.0%,*2/13 주간 핀 압입부 잡기 이상. 취출 위치 조정
20호기 - MEW 150T,KEV BOBBIN ASSY_PPS(9144060689)," 11,000 ", - ," 11,000 ",9.0,8.7,0.3,8.6,100.0%,98.0%,96.9%,95.0%,85.0%,*2/13 주간 설비보전팀 수지 호퍼통 레벨러 교체
21호기 - 원일 120T,600H M/CORE COVER H.V," 16,880 ", 1 ," 16,881 ",8.0,7.3,0.7,6.4,100.0%,88.2%,91.0%,80.3%,87.0%,*2/13 야간 원자재 정렬부 감지 센서 이상. 센서 재고정
22호기 - ARBURG 200T,TAS GEN2.0 HOUSING," 1,520 ", - ," 1,520 ",3.0,3.0,0.0,2.3,100.0%,77.4%,100.0%,77.4%,90.0%,
23호기 - ARBURG 200T,TAS GEN2.0 COVER," 4,500 ", - ," 4,500 ",5.2,5.0,0.2,5.0,100.0%,100.0%,95.4%,95.4%,90.0%,
24호기 - 우진 220T,POWER PACK COVER (검사 전), 708 , - , 708 ,8.3,8.2,0.2,6.7,100.0%,82.0%,97.9%,80.2%,90.0%,
25호기 - 우진 220T,MEB5 ESC COVER," 11,760 ", 27 ," 11,787 ",25.1,24.8,0.3,23.9,99.8%,96.5%,98.7%,95.0%,90.0%,
26호기 - 우진 220T,600D 외부 CASE (KOPLA)," 5,250 ", - ," 5,250 ",10.3,9.7,0.6,9.0,100.0%,93.3%,93.8%,87.5%,85.0%,"*2/13 주간 Cav.3 부쉬부 찍힘
→ 금형 간이 청소후 지속 발생. 금형보전팀 금형 점검"
27호기 - 우진 220T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,85.0%,
28호기 - 우진 150T,iMEB2 BOBBIN IV," 31,400 ", - ," 31,400 ",33.8,29.2,4.6,26.2,100.0%,89.6%,86.4%,77.4%,87.0%,"*2/13 주간 Cav.12 런너 미분리 현상. 금형보전팀 점검
*2/13 야간 로보트 척 #1 인서트 알람
→ 인서트 푸셔부 전진시 고정 미흡으로 떨림 현상 확인
→ 인서트 후 딸려나오는 현상 발생되어 푸셔 스프링 파손
→ 스프링 교체, 취출 및 인서트 위치 재셋팅
*2/14 주간 Cav.9, 12 와인딩부 Burr. 금형 점검"
29호기 - 우진 150T,PLUG TOP 2차 SPOOL," 18,936 ", - ," 18,936 ",23.2,22.9,0.3,22.1,100.0%,96.7%,98.6%,95.3%,90.0%,
30호기 - 우진 150T,iMEB2 BOBBIN IV," 50,300 ", - ," 50,300 ",44.1,42.6,1.4,41.9,100.0%,98.3%,96.8%,95.1%,87.0%,"*2/13 야간 Cav.3, 4 와인딩부 Burr. 하측 슬라이드 점검
*2/14 주간 Cav.3, 4 Burr 재발생. 금형 청소"
32호기 - ARBURG 100T,MEB5 BOBBIN OV," 74,308 ", 54 ," 74,362 ",44.7,44.4,0.3,39.2,99.9%,88.4%,99.4%,87.8%,85.0%,
33호기 - ARBURG 100T,MEB5 BOBBIN IV," 70,608 ", 80 ," 70,688 ",44.7,44.2,0.4,37.3,99.9%,84.4%,99.0%,83.5%,85.0%,
35호기 - ARBURG 100T (자동),TAS GEN2.0 PIN BLOCK MOLD," 32,400 ", - ," 32,400 ",12.0,12.0,0.0,10.8,100.0%,90.0%,100.0%,90.0%,90.0%,
36호기 - ZHAFIR 120T,600C 1차 SPOOL (KOPLA)," 20,050 ", - ," 20,050 ",22.5,22.1,0.4,19.5,100.0%,88.3%,98.3%,86.8%,87.0%,
37호기 - ARBURG 100T (자동),MEB5 BOBBIN IV," 56,200 ", 17 ," 56,217 ",31.2,30.2,1.0,29.7,100.0%,98.3%,96.7%,95.1%,85.0%,
38호기 - ARBURG 100T (자동),ETC BRUSH HOLDER," 4,191 ", - ," 4,191 ",10.3,8.1,2.3,7.2,100.0%,89.6%,77.9%,69.8%,90.0%,"*2/13 주간 Cav.13, 14, 15 제품 뜯김으로 인한 수지 고착
→ 알람 조치 후 가동간 터미널 인서트 미이행 (작업 미흡)
→ 하측 금형 하차 후 수리"
39호기 - ZHAFIR 120T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,90.0%,
40호기 - ARBURG 200T (자동),KEV3 COVER QC_P (9144060696)," 10,340 ", - ," 10,340 ",24.2,24.0,0.2,23.0,100.0%,95.9%,99.0%,95.0%,87.0%,
41호기 - 우진 220T (자동),KEV3 COVER 3.5 LN QC (9144060585)," 10,100 ", - ," 10,100 ",20.2,19.8,0.4,19.1,100.0%,96.2%,98.2%,94.5%,87.0%,
42호기 - 우진 220T (자동),KEV3 COVER 5.0 (9044060246)," 11,730 ", - ," 11,730 ",24.0,23.6,0.4,21.8,100.0%,92.3%,98.4%,90.9%,87.0%,
43호기 - ARBURG 200T,ADAPTOR AIRTUBE, 334 , - , 334 ,8.1,7.9,0.2,6.5,100.0%,82.2%,98.1%,80.7%,87.0%,
44호기 - 우진 220T,IDB COVER ASS'Y," 1,415 ", - ," 1,415 ",8.0,7.3,0.7,6.6,100.0%,91.4%,90.9%,83.1%,87.0%,
45호기 - 우진 220T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,85.0%,
46호기 - MEW 250T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,84.0%,
47호기 - ARBURG 200T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,75.0%,
48호기 - 원일 200T,MEB5 HOUSING ESC (S)," 5,302 ", 11 ," 5,313 ",36.4,33.5,2.8,31.0,99.8%,92.5%,92.2%,85.1%,87.0%,"*2/13 주간 코어 반송부 코어 감지 센서 감지 이상
→ 감지센서 노후 확인. 감지센서 교체
*2/13 야간 Cav.3 커넥터 외측 스크래치. 금형 랩핑
*2/13 야간 Cav.3, 4 핀 코어 푸셔 알람. 핀 코어 인서트 미흡 [1]
→ 인서트 위치 재조정
*2/14 주간 Cav.1, 3 S/P 끝단부 찍힘. 상측 카세트코어 교체
*2/14 야간 Cav.3, 4 핀 코어 푸셔 알람. 핀 코어 인서트 미흡 [2]
→ 인서트 위치 재조정"
49호기 - ARBURG 300T,iMEB2.1 ECU HOUSING (필터융착)," 5,375 ", 20 ," 5,395 ",43.0,41.2,1.8,36.0,99.6%,87.2%,95.8%,83.3%,84.0%,"*2/13 주간 버스바코어 삽입 이상.
→ 금형 간이 청소, 인서트 위치 재조정
*2/13 야간 630P/P 핀 눌림
→ 1/22, 1/29, 1/30, 2/2, 2,3, 2/6, 2/12 동증상 발생 이력
→ 상측 카세트코어 630P/P 칩 누적 확인
→ 금형 카세트코어 인서트 후 실린더 전후 동작 중 흔들림 확인
→ 실린더 점검, 인서트 위치 재셋팅"
50호기 - 원일 200T,MEB5 ESCi HOUSING (S)," 6,517 ", 7 ," 6,524 ",43.6,40.8,2.8,37.2,99.9%,91.1%,93.6%,85.2%,87.0%,"*2/13 주간 모니터 화면 Off 및 모터 Off 현상건 업체 내방 점검
→ 모니터보드 교체. 가동중 재발생. 설비 재부팅 후 가동
→ 점검중 우측 안전문 열림 알람 이력 확인. 설비보전팀 점검 요청
*2/13 야간 다관절로보트 부쉬 누락
→ 2-4 배열판 취출 불량. 콜렛 교체, 취출 위치 재조정
*2/14 주간 Cav.4 핀 코어 푸셔 알람건 금형 간이 점검 후 가동
*2/14 야간 핀 코어 푸셔 알람. 센서 점검"
51호기 - ARBURG 200T,MEB5 HOUSING ESC (S)," 5,829 ", - ," 5,829 ",38.8,37.5,1.4,34.0,100.0%,90.7%,96.5%,87.5%,87.0%,"*2/14 야간 P/P 핀 코어 인서트 이상
→ 그리퍼 풀기 동작 이상 확인. 점검"
52호기 - ARBURG 160T,IDB HOUSING MOLD," 4,180 ", 4 ," 4,184 ",41.9,41.0,0.9,39.5,99.9%,96.4%,97.8%,94.1%,85.0%,"*2/13 주간 Cav.1 외관 측면부 간헐적 찍힘 (고객사 점검 요청 건)
→ 다관절로보트 완제품 취출중 미세 틀어짐으로 인한 금형 간섭
→ 다관절로보트 취출 위치 미세조정. 외관 양호"
53호기 - 재피어 450T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,85.0%,
,,,,,,,,,,,,,,
,,,,,,,,,,,,87.7%,,
