설비명,품명,양품수량,불량수량,합게수량, 투입시간 , 가동시간 , 비가동시간 , 정미시간 ,양품율,성능가동율,시간가동율,종합효율,목표효율,
16호기 - 원일 120T,LINK OVER MOLD," 8,180 ", - ," 8,180 ",24.0,24.0,0.0,20.5,100.0%,85.2%,100.0%,85.2%,86.0%,
19호기 - JSW 100T,KEV BOBBIN ASS'Y," 17,200 ", - ," 17,200 ",17.0,14.9,2.1,13.4,100.0%,89.6%,87.8%,78.7%,87.0%,"*야간 Z축 서보 알람 재발생
→ 서보팩 쿨링 이상으로 과부하 발생. 냉각팬 교체. 알람 해지 확인
→ 가동중 서보 컨트롤러 신호 알람. 설비 정지. 점검 요청"
20호기 - MEW 150T,KEV BOBBIN ASSY_PPS(9144060689)," 12,000 ", - ," 12,000 ",9.8,9.4,0.4,9.3,100.0%,98.8%,96.4%,95.2%,85.0%,
21호기 - 원일 120T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,87.0%,
22호기 - ARBURG 200T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,90.0%,
23호기 - ARBURG 200T,TAS GEN2.0 GEAR COVER," 16,560 ", - ," 16,560 ",19.0,19.0,0.0,18.4,100.0%,96.7%,100.0%,96.7%,90.0%,"*주간 실행 구간 에러 알람, 실린더 히터 미작동
→ 설비보전팀 실린더 히터 교체"
24호기 - 우진 220T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,90.0%,
25호기 - 우진 220T,MEB5 ESC COVER," 4,920 ", 8 ," 4,928 ",10.3,10.2,0.1,10.0,99.8%,98.0%,98.7%,96.5%,90.0%,
26호기 - 우진 220T,600D 외부 CASE (KOPLA)," 11,650 ", - ," 11,650 ",20.7,20.2,0.5,20.1,100.0%,99.3%,97.7%,97.0%,85.0%,
27호기 - 우진 220T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,85.0%,
28호기 - 우진 150T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,87.0%,
29호기 - 우진 150T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,90.0%,
30호기 - 우진 150T,iMEB2 BOBBIN IV," 24,408 ", - ," 24,408 ",22.3,22.1,0.2,20.3,100.0%,91.9%,99.1%,91.1%,87.0%,
32호기 - ARBURG 100T,MEB5 BOBBIN OV," 33,500 ", 21 ," 33,521 ",22.3,22.3,0.0,17.7,99.9%,79.2%,100.0%,79.2%,87.0%,"*야간 공급부 직진피더부 핀 공급지연, 핀 취출 이상 다수 발생
→ 지그 임시 청소 진행. 알람 체크시트 작성중."
33호기 - ARBURG 100T,MEB5 BOBBIN IV," 32,508 ", 36 ," 32,544 ",22.3,22.3,0.0,17.2,99.9%,76.9%,100.0%,76.8%,87.0%,
35호기 - ARBURG 100T (자동),iMEB2 FORK PIN COVER," 26,300 ", - ," 26,300 ",26.7,26.5,0.2,25.6,100.0%,96.5%,99.2%,95.7%,90.0%,
36호기 - ZHAFIR 120T,HG LDWS COUPLER, 624 , - , 624 ,3.7,2.3,1.4,2.3,100.0%,100.0%,60.9%,60.9%,87.0%,"*주간 설비변경 Set-up. 기존 양산 대비 치수 양호
*주간 가동중 설비 하부 누유. 설비 점검 요청 "
37호기 - ARBURG 100T (자동),MEB5 BOBBIN IV," 13,650 ", - ," 13,650 ",7.7,7.2,0.5,7.2,100.0%,100.0%,94.0%,93.9%,85.0%,
38호기 - ARBURG 100T (자동),ETC BRUSH HOLDER," 8,880 ", - ," 8,880 ",20.7,18.0,2.7,15.3,100.0%,85.2%,86.8%,74.0%,90.0%,"*주간 로보트척 취출부 슬라이드 후진 에어호스 천공. 호스 교체
*야간 공급부 정렬지그 #4 그리퍼 작동 불량. 실린더 교체"
39호기 - ZHAFIR 120T,Theta3 AIM Nipple PCSV," 4,230 ", - ," 4,230 ",10.6,10.4,0.2,10.1,100.0%,97.4%,98.3%,95.8%,90.0%,
40호기 - ARBURG 200T (자동),#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,87.0%,
41호기 - 우진 220T (자동),KEV2 COVER 10.5 GL3 (9144060669)," 11,120 ", - ," 11,120 ",21.5,21.5,0.0,20.7,100.0%,96.2%,100.0%,96.2%,87.0%,
42호기 - 우진 220T (자동),KEV3 COVER QC_P (9144060696)," 9,390 ", - ," 9,390 ",24.0,23.5,0.5,20.9,100.0%,88.8%,97.9%,86.9%,87.0%,
43호기 - ARBURG 200T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,87.0%,
44호기 - 우진 220T,IDB COVER ASS'Y," 1,446 ", - ," 1,446 ",8.0,7.7,0.3,6.8,100.0%,88.6%,95.8%,84.9%,87.0%,
45호기 - 우진 220T,KEV1 COVER 5.0 (9044060001)," 12,220 ", - ," 12,220 ",16.6,16.6,0.0,14.7,100.0%,88.6%,100.0%,88.6%,85.0%,
46호기 - MEW 250T,SRR 40 HOUSING ASSY FR(N00.335-04)," 2,209 ", 21 ," 2,230 ",19.0,17.4,1.6,10.9,99.1%,62.7%,91.5%,56.8%,84.0%,"*주간 Cav.2 통전 불량. 다관절로보트 포인트 재조정
*야간 릴교체 2회. 교체 시간 및 포인트 재셋팅으로 가동 지연"
47호기 - ARBURG 200T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,75.0%,
48호기 - 원일 200T,MEB5 ESCi HOUSING (S), 530 , 2 , 532 ,5.6,3.1,2.5,3.1,99.6%,100.0%,55.7%,55.5%,87.0%,"*주간 로보트 핀 코어 놓침. 위치 재셋팅
*주간 다관절로보트 Cav.6 부쉬 인서트 이상. 위치 재셋팅
*주간 설비 정보 백업 중 설비 다운. 설비보전팀 점검
*주간 설비 재부팅 시 수지 흘러내림, 키인식 불가, 프로그램 Off 현상
→ 가동 불가 판단. 설비 정지. 설비보전팀 업체 내방 요청"
49호기 - ARBURG 300T,iMEB2.1 ECU HOUSING (필터융착), 903 , 6 , 909 ,11.8,6.1,5.7,6.1,99.3%,100.0%,51.4%,51.1%,84.0%,"*주간 전일 부쉬 이스케이프 걸림 건 설비 점검
→ 레일 및 이스케이프 등 후속 구간 전체 재셋팅
*야간 Cav.2 살빼기부 코어 파손
→ 금형 보호 알람 및 자재 인서트 알람 확인. 설비정지"
50호기 - 원일 200T,MEB5 ESCi HOUSING (S)," 3,199 ", 15 ," 3,214 ",24.0,22.8,1.1,18.3,99.5%,80.2%,95.3%,76.0%,87.0%,"*주/야간 모터핀 푸셔 하강 센서 이상 다수 발생 (16회)
→ 로보트 취출 및 인서트 위치 재셋팅. 임시조치 시간 증대"
51호기 - ARBURG 200T,MEB5 HOUSING ESC (S)," 2,978 ", - ," 2,978 ",19.4,19.3,0.2,17.4,100.0%,90.2%,99.1%,89.4%,87.0%,
52호기 - ARBURG 160T,IDB HOUSING MOLD," 2,061 ", - ," 2,061 ",20.7,20.2,0.5,19.5,100.0%,96.4%,97.7%,94.2%,85.0%,
53호기 - 재피어 450T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,85.0%,
,,,,,,,,,,,,,,
,,,,,,,,,,,,84.6%,,
