설비명,품명,양품수량,불량수량,합게수량, 투입시간 , 가동시간 , 비가동시간 , 정미시간 ,양품율,성능가동율,시간가동율,종합효율,목표효율,
21호기 - 원일 120T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,87.0%,
22호기 - ARBURG 200T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,90.0%,
23호기 - ARBURG 200T,TAS GEN2.0 GEAR COVER," 6,390 ", - ," 6,390 ",7.4,7.1,0.3,7.1,100.0%,99.6%,96.4%,95.9%,90.0%,
24호기 - 우진 220T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,90.0%,
25호기 - 우진 220T,MEB5 ESC COVER," 11,280 ", 24 ," 11,304 ",24.0,24.0,0.0,22.9,99.8%,95.5%,100.0%,95.3%,90.0%,
26호기 - 우진 220T,601D M/CORE COVER (KBE 1033BK)," 27,108 ", - ," 27,108 ",24.0,24.0,0.0,21.1,100.0%,87.9%,100.0%,87.9%,85.0%,
27호기 - 우진 220T,600C 외부 CASE (KOPLA)," 5,640 ", - ," 5,640 ",10.8,10.4,0.5,10.3,100.0%,99.6%,95.8%,95.5%,85.0%,
28호기 - 우진 150T,iMEB2 BOBBIN OV," 20,508 ", - ," 20,508 ",17.7,17.5,0.2,17.1,100.0%,97.6%,98.7%,96.4%,87.0%,
29호기 - 우진 150T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,90.0%,
30호기 - 우진 150T,iMEB2 BOBBIN WSV," 28,716 ", - ," 28,716 ",25.0,24.9,0.1,23.9,100.0%,96.3%,99.4%,95.7%,87.0%,
32호기 - ARBURG 100T,MEB5 BOBBIN OV," 39,208 ", 33 ," 39,241 ",24.0,24.0,0.0,20.7,99.9%,86.3%,100.0%,86.2%,85.0%,
33호기 - ARBURG 100T,MEB5 BOBBIN IV," 36,600 ", 31 ," 36,631 ",24.0,24.0,0.0,19.3,99.9%,80.6%,100.0%,80.5%,85.0%,
35호기 - ARBURG 100T (자동),TAS GEN2.0 PIN BLOCK MOLD," 32,100 ", - ," 32,100 ",12.0,11.6,0.4,10.7,100.0%,92.1%,96.8%,89.2%,90.0%,
36호기 - ZHAFIR 120T,600C 1차 SPOOL (KOPLA)," 20,200 ", - ," 20,200 ",23.5,22.7,0.7,19.6,100.0%,86.4%,96.8%,83.7%,87.0%,
37호기 - ARBURG 100T (자동),MEB5 BOBBIN IV," 26,216 ", 9 ," 26,225 ",14.8,14.8,0.0,13.8,100.0%,93.5%,100.0%,93.4%,85.0%,
38호기 - ARBURG 100T (자동),KEV2 10.5 GL3 LID (9144060668)," 14,644 ", - ," 14,644 ",23.5,23.4,0.1,20.7,100.0%,88.8%,99.4%,88.3%,90.0%,
39호기 - ZHAFIR 120T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,90.0%,
40호기 - ARBURG 200T (자동),KEV3 COVER QC_P (9144060696)," 6,554 ", - ," 6,554 ",15.2,15.2,0.0,14.6,100.0%,95.8%,100.0%,95.8%,87.0%,
41호기 - 우진 220T (자동),KEV2 COVER 10.5 GL3 (9144060669)," 12,704 ", - ," 12,704 ",24.2,24.0,0.2,23.6,100.0%,98.4%,99.2%,97.6%,87.0%,
42호기 - 우진 220T (자동),KEV1 COVER 3.5 (9144060220)," 18,500 ", - ," 18,500 ",27.5,27.5,0.0,26.2,100.0%,95.3%,100.0%,95.3%,87.0%,
43호기 - ARBURG 200T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,87.0%,
44호기 - 우진 220T,IDB COVER ASS'Y," 2,976 ", - ," 2,976 ",16.0,16.0,0.0,14.0,100.0%,87.4%,100.0%,87.4%,87.0%,
45호기 - 우진 220T,FE SVM HOUSING, 346 , 3 , 349 ,8.4,8.1,0.3,7.3,99.1%,89.5%,97.0%,86.0%,85.0%,
46호기 - MEW 250T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,84.0%,
47호기 - ARBURG 200T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,75.0%,
48호기 - 원일 200T,MEB5 ESCi HOUSING (S)," 2,610 ", 8 ," 2,618 ",16.0,15.7,0.3,15.3,99.7%,97.4%,98.2%,95.4%,87.0%,
49호기 - ARBURG 300T,iMEB2.1 ECU HOUSING (필터융착)," 2,710 ", 17 ," 2,727 ",22.4,20.6,1.9,18.2,99.4%,88.5%,91.7%,80.6%,84.0%,
50호기 - 원일 200T,MEB5 ESCi HOUSING (S)," 3,085 ", 4 ," 3,089 ",20.6,17.6,3.0,17.6,99.9%,100.0%,85.6%,85.5%,87.0%,
51호기 - ARBURG 200T,MEB5 HOUSING ESC (S)," 2,916 ", 2 ," 2,918 ",19.4,19.1,0.3,17.0,99.9%,88.9%,98.6%,87.6%,87.0%,
52호기 - ARBURG 160T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,85.0%,
53호기 - 재피어 450T,iMEB3 ECU HOUSING_STD(기본형) (필터융착), 778 , 51 , 829 ,18.4,16.1,2.2,7.1,93.8%,44.3%,87.8%,36.5%,85.0%,
,,,,,,,,,,,,,,
,,,,,,,,,,,,86.8%,,
