설비명,품명,양품수량,불량수량,합게수량, 투입시간 , 가동시간 , 비가동시간 , 정미시간 ,양품율,성능가동율,시간가동율,종합효율,목표효율,
28호기 - 우진 150T,iMEB2 BOBBIN HSV," 17,308 ", - ," 17,308 ",16.0,14.4,1.5,14.4,100.0%,100.0%,90.3%,90.3%,87.0%,"*주간 Cav.3 땅콩부 파팅 Burr
→ 금형보전팀 금형 점검"
29호기 - 우진 150T,SP2 PE 수밀 커버, 300 , - , 300 ,2.6,2.6,0.0,2.3,100.0%,85.0%,100.0%,85.0%,90.0%,"*주간 수밀커버 체결부 형상 변경건 Try-out
→ 체결부 가로 형상 → 세로 형상
→ 조립성 저하로 인한 개선 활동"
30호기 - 우진 150T,iMEB2 BOBBIN WSV," 28,808 ", - ," 28,808 ",25.0,24.8,0.2,24.0,100.0%,96.8%,99.2%,96.0%,87.0%,"*주간 Cav.5, 6, 7, 8 금형 및 로보트 인서트 불량
→ 인서트 및 취출 위치 재셋팅"
32호기 - ARBURG 100T,MEB5 BOBBIN OV," 38,808 ", 15 ," 38,823 ",24.0,24.0,0.0,20.5,100.0%,85.4%,100.0%,85.4%,85.0%,
33호기 - ARBURG 100T,MEB5 BOBBIN IV," 35,716 ", 44 ," 35,760 ",24.0,24.0,0.0,18.9,99.9%,78.7%,100.0%,78.6%,85.0%,"*야간 직진피더부 스토퍼 작동 이상
→ 센서부 실린더 볼트 이탈. 볼트 재체결"
35호기 - ARBURG 100T (자동),iMEB2 FORK PIN COVER," 26,008 ", - ," 26,008 ",26.4,26.4,0.0,25.3,100.0%,95.7%,100.0%,95.7%,90.0%,
36호기 - ZHAFIR 120T,600C 1차 SPOOL (KOPLA)," 10,500 ", - ," 10,500 ",11.7,11.7,0.0,10.2,100.0%,87.0%,100.0%,87.0%,87.0%,
37호기 - ARBURG 100T (자동),MEB5 BOBBIN IV," 26,208 ", 4 ," 26,212 ",14.8,14.8,0.0,13.8,100.0%,93.4%,100.0%,93.4%,85.0%,
38호기 - ARBURG 100T (자동),ETC BRUSH HOLDER," 5,138 ", - ," 5,138 ",10.3,9.7,0.7,8.8,100.0%,91.6%,93.4%,85.6%,90.0%,
39호기 - ZHAFIR 120T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,90.0%,
40호기 - ARBURG 200T (자동),KEV3 COVER QC_P (9144060696)," 8,044 ", - ," 8,044 ",19.0,18.5,0.5,17.3,100.0%,93.5%,97.3%,91.0%,87.0%,
41호기 - 우진 220T (자동),KEV2 COVER 10.5 GL3 (9144060669)," 9,050 ", - ," 9,050 ",18.8,18.4,0.4,17.9,100.0%,97.0%,97.7%,94.8%,87.0%,
42호기 - 우진 220T (자동),KEV1 COVER 3.5 (9144060220)," 19,274 ", - ," 19,274 ",28.5,28.5,0.0,27.3,100.0%,95.8%,100.0%,95.8%,87.0%,
43호기 - ARBURG 200T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,87.0%,
44호기 - 우진 220T,IDB COVER ASS'Y," 3,296 ", - ," 3,296 ",16.4,16.4,0.0,15.5,100.0%,94.4%,100.0%,94.4%,87.0%,
45호기 - 우진 220T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,85.0%,
46호기 - MEW 250T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,84.0%,
47호기 - ARBURG 200T,MGH80 ABS HOUSING, 974 , - , 974 ,8.0,7.8,0.2,5.5,100.0%,71.2%,97.2%,69.2%,75.0%,"*주간 가동간 설비 노즐대 타이바 누유 확인. 점검 요청
*주간 컨베이어 작동 이상으로 코어 이송 지연 (29회)
→ 컨베이어 작동 점검"
48호기 - 원일 200T,MEB5 ESCi HOUSING (S)," 2,493 ", 6 ," 2,499 ",15.7,14.9,0.8,14.6,99.8%,98.1%,94.9%,92.9%,87.0%,"*주간 턴 테이블 회전 이상(1회)
*주간 Cav.7 커넥터 외측 스크래치
→ 금형 해당부 랩핑
*야간 Cav.6, 8 다관절로보트 카세트코어 금형 내 인서트 이상
→ 인서트 위치 재조정"
49호기 - ARBURG 300T,iMEB2 ECU HOUSING (필터융착)," 3,197 ", 7 ," 3,204 ",23.9,23.5,0.3,21.4,99.8%,90.7%,98.6%,89.2%,84.0%,"*주간 금형 내 런너 끼임 (1회)
*주간 부쉬 공급부 공급 지연으로 직진피더 점검"
50호기 - 원일 200T,MEB5 ESCi HOUSING (S)," 3,539 ", 4 ," 3,543 ",24.0,23.6,0.4,20.2,99.9%,85.5%,98.5%,84.1%,87.0%,"*주간 S/P부 컨베이어 작동 불량으로 스토퍼 걸림
→ 컨베이어 장력 조절"
51호기 - ARBURG 200T,MEB5 HOUSING ESC (S)," 2,888 ", - ," 2,888 ",19.4,19.1,0.3,16.8,100.0%,88.2%,98.4%,86.7%,87.0%,
52호기 - ARBURG 160T,IDB HOUSING MOLD, 930 , 1 , 931 ,10.3,9.7,0.7,8.8,99.9%,90.9%,93.6%,85.0%,85.0%,
53호기 - 재피어 450T,iMEB3 ECU HOUSING_STD(기본형) (필터융착)," 1,400 ", 98 ," 1,498 ",18.4,16.9,1.5,12.9,93.5%,76.5%,91.9%,65.7%,85.0%,"*주간 가동중 핀 코어 분리 현상 2회)
→ 설비정지. 금형보전팀 긴급 대응 점검
→ 카세트코어 개별 삽입성 점검시 특이사항 없음
→ 키부 도피 작업 진행 (키 하단 5.50→5.52, 키 상단 0.02 추가 도피)
→ 점검 후 주, 야간 가동간 발생 없음. 변동점 확인 필요
*주, 야간 품질 현황
-. 부쉬부 오버플로우 86ea / 부쉬부 찍힘 43ea 발생
 → 동일부 지속 발생중. 모두 한도 외 발생으로 품질 실적 저하 중
 → 유관부서 해당건 개선 대책 수립 필요"
,,,,,,,,,,,,,,
,,,,,,,,,,,,86.8%,,
