설비명,품명,양품수량,불량수량,합게수량, 투입시간 , 가동시간 , 비가동시간 , 정미시간 ,양품율,성능가동율,시간가동율,종합효율,목표효율,
25호기 - 우진 220T,MEB5 ESC COVER," 9,120 ", 9 ," 9,129 ",20.7,20.0,0.6,18.5,99.9%,92.4%,96.9%,89.5%,90.0%,"야간 서보 펌프 알람(재발생)(1/2 발생 이력 확인)
→ 전원 재부팅 후 임시 가동. 설비 점검 요청"
26호기 - 우진 220T,601D M/CORE COVER (KBE 1033BK)," 26,094 ", - ," 26,094 ",24.0,23.7,0.3,20.3,100.0%,85.6%,98.8%,84.6%,85.0%,
27호기 - 우진 220T,600C 외부 CASE (KOPLA)," 5,622 ", - ," 5,622 ",10.3,10.3,0.0,10.3,100.0%,99.8%,100.0%,99.8%,85.0%,
28호기 - 우진 150T,iMEB2 BOBBIN OV," 11,000 ", - ," 11,000 ",9.9,9.6,0.3,9.2,100.0%,95.7%,97.1%,92.9%,87.0%,
29호기 - 우진 150T,SP2 PE 수밀 커버," 2,472 ", - ," 2,472 ",19.3,18.9,0.4,18.5,100.0%,98.2%,98.0%,96.2%,90.0%,
30호기 - 우진 150T,iMEB2 BOBBIN IV," 19,900 ", - ," 19,900 ",18.2,17.1,1.1,16.6,100.0%,96.8%,94.2%,91.1%,87.0%,"주간 Cav.6 밀핀부 Burr
→ 하측 금형 하차 후 수리 요청. WSV 기종 교체
야간 솔 벨브 신호선 단선으로 인한 작동 불량. 단선부 재연결
야간 Cav.5, 6, 8 핀 인서트 간헐적 불량. 모니터링 강화중"
32호기 - ARBURG 100T,MEB5 BOBBIN OV," 34,308 ", 9 ," 34,317 ",24.0,23.8,0.2,18.1,100.0%,76.1%,99.2%,75.5%,87.0%,"주간 직진피더부 핀 공급 지연 다수 발생. 지그 임시 청소 후 가동중
야간 설비 유압호스 누유 확인. 받침통 임시 배치
→ 설비보전팀 유압호스 구매 후 교체 예정"
33호기 - ARBURG 100T,MEB5 BOBBIN IV," 36,808 ", 23 ," 36,831 ",24.0,24.0,0.0,19.4,99.9%,81.0%,100.0%,81.0%,87.0%,
35호기 - ARBURG 100T (자동),10P CONNECTOR PROTECTOR," 3,630 ", - ," 3,630 ",11.4,11.3,0.1,10.6,100.0%,93.6%,98.8%,92.5%,90.0%,
36호기 - ZHAFIR 120T,HG LDWS COUPLER," 8,478 ", - ," 8,478 ",11.2,11.2,0.0,9.7,100.0%,86.8%,100.0%,86.8%,87.0%,
37호기 - ARBURG 100T (자동),MEB5 BOBBIN IV," 13,500 ", - ," 13,500 ",7.6,7.2,0.5,7.1,100.0%,99.6%,94.1%,93.7%,85.0%,
38호기 - ARBURG 100T (자동),KEV2 10.5 GL3 LID (9144060668)," 7,790 ", - ," 7,790 ",12.0,11.6,0.4,11.0,100.0%,95.3%,96.6%,92.0%,90.0%,
39호기 - ZHAFIR 120T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,90.0%,
40호기 - ARBURG 200T (자동),KEV3 COVER QC_P (9144060696)," 10,320 ", - ," 10,320 ",24.0,23.6,0.4,22.9,100.0%,97.4%,98.2%,95.6%,87.0%,
41호기 - 우진 220T (자동),KEV3 COVER 3.5 LN QC (9144060585)," 11,480 ", - ," 11,480 ",24.0,23.8,0.2,21.7,100.0%,91.2%,99.2%,90.4%,87.0%,
42호기 - 우진 220T (자동),KEV3 COVER 5.0 (9044060246)," 8,270 ", - ," 8,270 ",20.5,20.5,0.0,19.9,100.0%,97.3%,100.0%,97.3%,87.0%,
43호기 - ARBURG 200T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,87.0%,
44호기 - 우진 220T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,87.0%,
45호기 - 우진 220T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,85.0%,
46호기 - MEW 250T,SRR 30 HOUSING ASSY (MASTER)," 1,468 ", 7 ," 1,475 ",7.8,7.5,0.2,4.8,99.5%,64.1%,97.4%,62.1%,84.0%,"야간 Cav.1, 2 인서트 알람. 인서트 위치 재조정"
47호기 - ARBURG 200T,MGH80 ESC HOUSING, 799 , 3 , 802 ,8.0,6.4,1.6,4.6,99.6%,71.4%,79.8%,56.8%,75.0%,"야간 S/P 휨 및 누락 다수 발생
→ 프레스 습동 불량 확인. 프레스 청소, 펀치 및 다이 점검 후 가동"
48호기 - 원일 200T,MEB5 HOUSING ESC (S)," 1,878 ", 3 ," 1,881 ",12.7,11.0,1.7,11.0,99.8%,100.0%,86.7%,86.5%,87.0%,"주간 이스케이프 실린더 에어 역류 현상
→ 설비보전팀 점검. 실린더 교체
주간 배열판 클램프 닫힘 이상, 부쉬 핑거 에어 연결 이상
→ 설비 점검. 부품 교체 후 가동
주간 ESCi 금형 하측 코어 수리 완료. 기종교체 후 Set-up
야간 모터핀 핑거 닫힘 이상. 센서 위치 재조정
야간 P/P 삽입 헤드척 잡기 이상. 센서 점검
야간 S/P 누락(2회). P/P 미스피딩(1회). 인서트 위치 재조정
야간 사출기 형판 미회전(3회)"
49호기 - ARBURG 300T,iMEB2 ECU HOUSING (필터융착)," 2,565 ", 11 ," 2,576 ",20.6,19.8,0.8,17.2,99.6%,86.5%,96.3%,83.0%,84.0%,"야간 코어 분리부 작동 이상. 알람 미발생
→ 코어 이송기 이송 실린더의 속도가 빨라 진입 센서 위치 벗어남
→ 진입 센서 위치 조정, 실린더 에어 조절 후 가동. 모니터링"
50호기 - 원일 200T,MEB5 ESCi HOUSING (S)," 2,816 ", 4 ," 2,820 ",24.0,20.8,3.2,16.1,99.9%,77.3%,86.7%,66.9%,87.0%,"주/야간 코어 핀 푸셔 알람 다수 발생. 임시조치 증대로 효율 감소
주간 형체시간 초과 알람. 설비 재부팅
야간 Cav.4 커넥터 체결부 방향 스크래치. 슬라이드 랩핑
야간 모터핀 푸셔 알람
야간 완제품 안착부 제품 안착 중 충돌 [2]
→ 1/6 동증상 발생 이력. 다관절로보트 전구간 포인트 재셋팅"
51호기 - ARBURG 200T,MEB5 HOUSING ESC (S)," 3,024 ", - ," 3,024 ",19.4,19.1,0.3,17.6,100.0%,92.3%,98.4%,90.8%,87.0%,
52호기 - ARBURG 160T,IDB HOUSING MOLD," 2,001 ", - ," 2,001 ",20.7,20.7,0.0,18.9,100.0%,91.4%,100.0%,91.4%,85.0%,
53호기 - 재피어 450T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,85.0%,
,,,,,,,,,,,,,,
,,,,,,,,,,,,86.3%,,
