설비명,품명,양품수량,불량수량,합게수량, 투입시간 , 가동시간 , 비가동시간 , 정미시간 ,양품율,성능가동율,시간가동율,종합효율,목표효율,
20호기 - MEW 150T,KEV BOBBIN ASSY_PPS(9144060689)," 10,400 ", - ," 10,400 ",12.00,9.93,2.08,8.09,100.0%,81.5%,82.7%,67.4%,85%,"*주간 Cav.E, L 와인딩부 바닥면 파팅 Burr
→ 금형보전팀 금형 점검 후 품질 확인"
21호기 - 원일 120T,600H M/CORE COVER H.V," 10,048 ", 3 ," 10,051 ",8.64,3.83,4.80,3.83,100.0%,99.8%,44.4%,44.3%,87%,"*주간 자재 공급부 센서선 단선 및 차단기 다운
→ 자재공급부 센서선 2개소 재연결
*주간 설비 통신 이상으로 인한 무언 정지
→ 설비 재부팅 후 가동"
22호기 - ARBURG 200T,TAS GEN2.0 HOUSING," 4,080 ", - ," 4,080 ",6.79,6.40,0.39,6.23,100.0%,97.4%,94.3%,91.8%,90%,0
23호기 - ARBURG 200T,#N/A, - , - , - ,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,90%,0
24호기 - 우진 220T,#N/A, - , - , - ,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,90%,0
25호기 - 우진 220T,MEB5 ESC COVER," 9,720 ", 6 ," 9,726 ",24.01,24.01,0.00,19.72,99.9%,82.1%,100.0%,82.1%,90%,*야간 유압 게이지 블록 축 누유. 설비보전팀 점검 요청
26호기 - 우진 220T,601D M/CORE COVER (KBE 1033BK)," 27,800 ", - ," 27,800 ",24.00,24.00,0.00,21.62,100.0%,90.1%,100.0%,90.1%,85%,0
27호기 - 우진 220T,#N/A, - , - , - ,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,85%,0
28호기 - 우진 150T,#N/A, - , - , - ,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,87%,0
29호기 - 우진 150T,#N/A, - , - , - ,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,90%,0
30호기 - 우진 150T,iMEB2 BOBBIN IV," 25,600 ", - ," 25,600 ",22.41,21.36,1.05,21.33,100.0%,99.9%,95.3%,95.2%,87%,"*주간 에젝터 후진 신호 이상
→ 단자 연결부 체결 불량. 재체결"
32호기 - ARBURG 100T,MEB5 BOBBIN OV," 35,100 ", 21 ," 35,121 ",21.19,18.54,2.64,18.54,99.9%,100.0%,87.5%,87.4%,85%,"*주간 업체(IMTS) 내방 사출기 안전 장치 설치 작업
→ 차단기 교체"
33호기 - ARBURG 100T,MEB5 BOBBIN IV," 39,000 ", 50 ," 39,050 ",24.00,23.90,0.10,20.61,99.9%,86.2%,99.6%,85.8%,85%,0
35호기 - ARBURG 100T (자동),TAS GEN2.0 PIN BLOCK MOLD," 54,992 ", - ," 54,992 ",21.00,20.15,0.85,18.33,100.0%,91.0%,95.9%,87.3%,90%,"*주간 업체(IMTS) 내방 사출기 안전 장치 설치 작업
→ 차단기 교체"
36호기 - ZHAFIR 120T,#N/A, - , - , - ,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,87%,0
37호기 - ARBURG 100T (자동),MEB5 BOBBIN IV," 14,700 ", 11 ," 14,711 ",8.76,7.77,0.99,7.76,99.9%,100.0%,88.7%,88.6%,85%,"*주간 업체(IMTS) 내방 사출기 안전 장치 설치 작업
→ 차단기 교체"
38호기 - ARBURG 100T (자동),KEV2 10.5 GL3 LID (9144060668)," 6,940 ", - ," 6,940 ",10.00,10.00,0.00,9.83,100.0%,98.3%,100.0%,98.3%,90%,0
39호기 - ZHAFIR 120T,Theta3 AIM Nipple PCSV," 9,381 ", - ," 9,381 ",23.51,22.81,0.70,22.41,100.0%,98.2%,97.0%,95.3%,90%,0
40호기 - ARBURG 200T (자동),KEV3 COVER 5.0 LN QC (9144060573)," 5,400 ", - ," 5,400 ",11.12,11.12,0.00,10.68,100.0%,96.1%,100.0%,96.1%,87%,0
41호기 - 우진 220T (자동),KEV2 COVER 10.5 GL3 (9144060669)," 11,370 ", - ," 11,370 ",22.42,22.42,0.00,21.29,100.0%,95.0%,100.0%,95.0%,87%,0
42호기 - 우진 220T (자동),KEV3 COVER QC_P (9144060696)," 9,410 ", - ," 9,410 ",23.30,23.30,0.00,20.91,100.0%,89.7%,100.0%,89.7%,87%,"*야간 연속생산 중 수지 공급 이상
→ 호퍼통 배출부 천공. 생산팀 철판 임시 보강 후 가동. 점검 요청"
43호기 - ARBURG 200T,ADAPTOR AIRTUBE, 380 , 9 , 389 ,8.40,8.17,0.23,7.56,97.7%,92.6%,97.3%,88.0%,87%,0
44호기 - 우진 220T,IDB COVER ASS'Y," 1,534 ", - ," 1,534 ",8.00,8.00,0.00,7.20,100.0%,90.0%,100.0%,90.0%,87%,0
45호기 - 우진 220T,FE SVM HOUSING, 64 , - , 64 ,5.54,2.49,3.05,1.33,100.0%,53.5%,45.0%,24.1%,85%,"*주간 셋업 중 런너 형상 이상
→ 상측 금형 하차 후 수리
*주간 상측 금형 자재 눌림
→ 부쉬 자재 인서트 미흡 확인. 상측 금형 하차 후 수리"
46호기 - MEW 250T,SRR 40 HOUSING ASSY FR(N00.335-04)," 1,964 ", - ," 1,964 ",17.92,13.64,4.28,9.60,100.0%,70.4%,76.1%,53.6%,84%,"*주간 다관절로보트 배큠 압력 레귤레이더 및 연결 커넥터 파손
→ 위치 셋팅 중 조작 미숙으로 인한 배열판 도어와 충돌
→ 디지털 압력 스위치 및 커넥터 교체, 다관절로보트 위치 재셋팅
*야간 Cav.1 롱핀 인서트 알람
→ 다관절로보트 픽업 및 인서트 위치 조정"
47호기 - ARBURG 200T,#N/A, - , - , - ,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,75%,0
48호기 - 원일 200T,MEB5 ESCi HOUSING (S)," 3,591 ", 2 ," 3,593 ",21.66,21.45,0.21,20.96,99.9%,97.7%,99.0%,96.7%,87%,0
49호기 - ARBURG 300T,iMEB2 ECU HOUSING (필터융착)," 1,445 ", - ," 1,445 ",12.05,11.31,0.74,9.63,100.0%,85.2%,93.9%,80.0%,84%,"*주간 비전 데모 버전 설치 건 업체 내방 
→ 부쉬 인서트 미흡 및 들뜸, 런너 걸림 현상 등 설비 트러블 원인 분석
*야간 S/P 칩 이물
→ 공급부 직교로보트 핀 인서트 위치 조정
*야간 630P/P 누락
→ 공급부 직교로보트 핀 픽업 및 인서트 위치 조정"
50호기 - 원일 200T,MEB5 ESCi HOUSING (S)," 3,465 ", 22 ," 3,487 ",23.96,22.98,0.98,19.86,99.4%,86.4%,95.9%,82.4%,87%,"*야간 Cav.3 카세트코어 푸셔 하강 센서 알람 다수 발생
→ 다관절로보트 인서트 위치 조정"
51호기 - ARBURG 200T,MEB5 HOUSING ESC (S)," 2,963 ", 3 ," 2,966 ",19.42,19.32,0.10,17.30,99.9%,89.5%,99.5%,89.0%,87%,0
52호기 - ARBURG 160T,IDB HOUSING MOLD," 1,060 ", - ," 1,060 ",10.33,10.33,0.00,10.01,100.0%,96.9%,100.0%,96.9%,85%,"*주간 업체(IMTS) 내방 사출기 안전 장치 설치 작업
→ 차단기 교체"
53호기 - 재피어 450T,iMEB3 ECU HOUSING_SYM(대칭형) (필터융착), 94 , 2 , 96 ,1.08,0.87,0.21,0.83,97.9%,95.4%,80.6%,75.3%,85%,"*주간 대칭형 기종교체 Set-up
→ 셋업 중 다관절로보트, 공급부 간 통신 이상으로 가동 불가
→ 업체 내방 후 설비 점검으로 셋업 지연
→ 시업 중 Cav.2 카세트코어 분리 1회 발생
→ 수동 제거 중 끼임으로 제거 어려움. 금형 온도 과열로 인한 발생 추정
→ 시업 중 Cav.1, 2 버스바코어 분리 2회
→ 제품 게이트부 이물 및 표면 이상 지속 발생
→ 포크핀 부 칩 Burr 다수 발생. 원인 분석 필요
→ Cav.1, 2 보빈삽입부 미성형 지속 발생"
56호기 - MEW 250T,IDB GEN2 H/G_MIRRORED (필터융착)," 1,495 ", 3 ," 1,498 ",17.88,17.67,0.22,15.81,99.8%,89.5%,98.8%,88.2%,85%,"*주간 가동 중 Bush 공급부 로딩 알람 다수 발생
→ 이스케이프 이송 중 간헐적 간섭으로 인한 공급 지연
→ 자재 개선품 투입후 발생 횟수 증가. 연속생산간 모니터링 중
*야간 2.8P/P 프레스 무언 정지
→ 원점 후 재가동"
,,,,,,,,,,,,,,
,,,,,,,,,,,금일 효율,85.6%,,
,,,,,,,,,,,당월 효율,86.1%,,
